id+1,X,Y,Z,tonne,au_ppm,cu_pct,block_val,slope
3543,105.0,1725.0,195.0,61200.012,0.0,0.0,-299880.0588,60.0
3544,105.0,1725.0,225.0,61200.012,0.0,0.0,-299880.0588,60.0
3545,105.0,1725.0,255.0,61200.012,0.0,0.0,-299880.0588,60.0
3546,105.0,1725.0,285.0,61200.012,0.0,0.0,-299880.0588,60.0
3547,105.0,1725.0,315.0,61200.012,0.0,0.0,-299880.0588,60.0
3548,105.0,1725.0,345.0,61200.012,0.0,0.0,-299880.0588,60.0
3549,105.0,1725.0,375.0,61200.012,0.0,0.0,-299880.0588,60.0
3550,105.0,1725.0,405.0,61186.699,0.0,0.0,-299814.8251,60.0
3551,105.0,1725.0,435.0,1503.654,0.0,0.0,-7367.9046,60.0
3552,105.0,1755.0,15.0,61200.012,0.0,0.0,-299880.0588,60.0
3553,105.0,1755.0,45.0,61200.012,0.0,0.0,-299880.0588,60.0
3554,105.0,1755.0,75.0,61200.012,0.0,0.0,-299880.0588,60.0
3555,105.0,1755.0,105.0,61200.012,0.0,0.0,-299880.0588,60.0
3556,105.0,1755.0,135.0,61200.012,0.0,0.0,-299880.0588,60.0
3557,105.0,1755.0,165.0,61200.012,0.0,0.0,-299880.0588,60.0
3558,105.0,1755.0,195.0,61200.012,0.0,0.0,-299880.0588,60.0
3559,105.0,1755.0,225.0,61200.012,0.0,0.0,-299880.0588,60.0
3560,105.0,1755.0,255.0,61200.012,0.0,0.0,-299880.0588,60.0
3561,105.0,1755.0,285.0,61200.012,0.0,0.0,-299880.0588,60.0
3562,105.0,1755.0,315.0,61200.012,0.0,0.0,-299880.0588,60.0
3563,105.0,1755.0,345.0,61200.012,0.0,0.0,-299880.0588,60.0
3564,105.0,1755.0,375.0,61200.012,0.0,0.0,-299880.0588,60.0
3565,105.0,1755.0,405.0,58927.475,0.0,0.0,-288744.6275,60.0
3566,105.0,1755.0,435.0,153.091,0.0,0.0,-750.1459,60.0
3567,105.0,1785.0,15.0,61200.012,0.0,0.0,-299880.0588,60.0
3568,105.0,1785.0,45.0,61200.012,0.0,0.0,-299880.0588,60.0
3569,105.0,1785.0,75.0,61200.012,0.0,0.0,-299880.0588,60.0
3570,105.0,1785.0,105.0,61200.012,0.0,0.0,-299880.0588,60.0
3571,105.0,1785.0,135.0,61200.012,0.0,0.0,-299880.0588,60.0
3572,105.0,1785.0,165.0,61200.012,0.0,0.0,-299880.0588,60.0
3573,105.0,1785.0,195.0,61200.012,0.0,0.0,-299880.0588,60.0
3574,105.0,1785.0,225.0,61200.012,0.0,0.0,-299880.0588,60.0
3575,105.0,1785.0,255.0,61200.012,0.0,0.0,-299880.0588,60.0
3576,105.0,1785.0,285.0,61200.012,0.0,0.0,-299880.0588,60.0
3577,105.0,1785.0,315.0,61200.012,0.0,0.0,-299880.0588,60.0
3578,105.0,1785.0,345.0,61200.012,0.0,0.0,-299880.0588,60.0
3579,105.0,1785.0,375.0,61200.012,0.0,0.0,-299880.0588,60.0
3580,105.0,1785.0,405.0,53502.625,0.0,0.0,-262162.8625,60.0
3581,135.0,15.0,15.0,61200.012,0.0,0.0,-299880.0588,50.0
3582,135.0,15.0,45.0,61200.012,0.0,0.0,-299880.0588,50.0
3583,135.0,15.0,75.0,61200.012,0.0,0.0,-299880.0588,50.0
3584,135.0,15.0,105.0,61200.012,0.0,0.0,-299880.0588,50.0
3585,135.0,15.0,135.0,61200.012,0.0,0.0,-299880.0588,50.0
3586,135.0,15.0,165.0,61200.012,0.0,0.0,-299880.0588,50.0
3587,135.0,15.0,195.0,61200.012,0.0,0.0,-299880.0588,50.0
3588,135.0,15.0,225.0,61200.012,0.0,0.0,-299880.0588,50.0
3589,135.0,15.0,255.0,61200.012,0.0,0.0,-299880.0588,50.0
3590,135.0,15.0,285.0,61200.012,0.0,0.0,-299880.0588,50.0
3591,135.0,15.0,315.0,61200.012,0.0,0.0,-299880.0588,50.0
3592,135.0,15.0,345.0,61200.012,0.0,0.0,-299880.0588,50.0
3593,135.0,15.0,375.0,61200.012,0.0,0.0,-299880.0588,50.0
3594,135.0,15.0,405.0,61176.464,0.0,0.0,-299764.6736,50.0
3595,135.0,15.0,435.0,1389.496,0.0,0.0,-6808.530400000001,50.0
3596,135.0,45.0,15.0,61200.012,0.0,0.0,-299880.0588,50.0
3597,135.0,45.0,45.0,61200.012,0.0,0.0,-299880.0588,50.0
3598,135.0,45.0,75.0,61200.012,0.0,0.0,-299880.0588,50.0
3599,135.0,45.0,105.0,61200.012,0.0,0.0,-299880.0588,50.0
3600,135.0,45.0,135.0,61200.012,0.0,0.0,-299880.0588,50.0
3601,135.0,45.0,165.0,61200.012,0.0,0.0,-299880.0588,50.0
3602,135.0,45.0,195.0,61200.012,0.0,0.0,-299880.0588,50.0
3603,135.0,45.0,225.0,61200.012,0.0,0.0,-299880.0588,50.0
3604,135.0,45.0,255.0,61200.012,0.0,0.0,-299880.0588,50.0
3605,135.0,45.0,285.0,61200.012,0.0,0.0,-299880.0588,50.0
3606,135.0,45.0,315.0,61200.012,0.0,0.0,-299880.0588,50.0
3607,135.0,45.0,345.0,61200.012,0.0,0.0,-299880.0588,50.0
3608,135.0,45.0,375.0,61200.012,0.0,0.0,-299880.0588,50.0
3609,135.0,45.0,405.0,61200.012,0.0,0.0,-299880.0588,50.0
3610,135.0,45.0,435.0,2785.492,0.0,0.0,-13648.910800000001,50.0
3611,135.0,75.0,15.0,61200.012,0.0,0.0,-299880.0588,50.0
3612,135.0,75.0,45.0,61200.012,0.0,0.0,-299880.0588,50.0
3613,135.0,75.0,75.0,61200.012,0.0,0.0,-299880.0588,50.0
3614,135.0,75.0,105.0,61200.012,0.0,0.0,-299880.0588,50.0
3615,135.0,75.0,135.0,61200.012,0.0,0.0,-299880.0588,50.0
3616,135.0,75.0,165.0,61200.012,0.0,0.0,-299880.0588,50.0
3617,135.0,75.0,195.0,61200.012,0.0,0.0,-299880.0588,50.0
3618,135.0,75.0,225.0,61200.012,0.0,0.0,-299880.0588,50.0
3619,135.0,75.0,255.0,61200.012,0.0,0.0,-299880.0588,50.0
3620,135.0,75.0,285.0,61200.012,0.0,0.0,-299880.0588,50.0
3621,135.0,75.0,315.0,61200.012,0.0,0.0,-299880.0588,50.0
3622,135.0,75.0,345.0,61200.012,0.0,0.0,-299880.0588,50.0
3623,135.0,75.0,375.0,61200.012,0.0,0.0,-299880.0588,50.0
3624,135.0,75.0,405.0,61200.012,0.0,0.0,-299880.0588,50.0
3625,135.0,75.0,435.0,3015.015,0.0,0.0,-14773.573499999999,50.0
3626,135.0,105.0,15.0,61200.012,0.0,0.0,-299880.0588,50.0
3627,135.0,105.0,45.0,61200.012,0.0,0.0,-299880.0588,50.0
3628,135.0,105.0,75.0,61200.012,0.0,0.0,-299880.0588,50.0
3629,135.0,105.0,105.0,61200.012,0.0,0.0,-299880.0588,50.0
3630,135.0,105.0,135.0,61200.012,0.0,0.0,-299880.0588,50.0
3631,135.0,105.0,165.0,61200.012,0.0,0.0,-299880.0588,50.0
3632,135.0,105.0,195.0,61200.012,0.0,0.0,-299880.0588,50.0
3633,135.0,105.0,225.0,61200.012,0.0,0.0,-299880.0588,50.0
3634,135.0,105.0,255.0,61200.012,0.0,0.0,-299880.0588,50.0
3635,135.0,105.0,285.0,61200.012,0.0,0.0,-299880.0588,50.0
3636,135.0,105.0,315.0,61200.012,0.0,0.0,-299880.0588,50.0
3637,135.0,105.0,345.0,61200.012,0.0,0.0,-299880.0588,50.0
3638,135.0,105.0,375.0,61200.012,0.0,0.0,-299880.0588,50.0
3639,135.0,105.0,405.0,61200.012,0.0,0.0,-299880.0588,50.0
3640,135.0,105.0,435.0,2618.797,0.0,0.0,-12832.1053,50.0
3641,135.0,135.0,15.0,61200.012,0.0,0.0,-299880.0588,50.0
3642,135.0,135.0,45.0,61200.012,0.0,0.0,-299880.0588,50.0
3643,135.0,135.0,75.0,61200.012,0.0,0.0,-299880.0588,50.0
3644,135.0,135.0,105.0,61200.012,0.0,0.0,-299880.0588,50.0
3645,135.0,135.0,135.0,61200.012,0.0,0.0,-299880.0588,50.0
3646,135.0,135.0,165.0,61200.012,0.0,0.0,-299880.0588,50.0
3647,135.0,135.0,195.0,61200.012,0.0,0.0,-299880.0588,50.0
3648,135.0,135.0,225.0,61200.012,0.0,0.0,-299880.0588,50.0
3649,135.0,135.0,255.0,61200.012,0.0,0.0,-299880.0588,50.0
3650,135.0,135.0,285.0,61200.012,0.0,0.0,-299880.0588,50.0
3651,135.0,135.0,315.0,61200.012,0.0,0.0,-299880.0588,50.0
3652,135.0,135.0,345.0,61200.012,0.0,0.0,-299880.0588,50.0
3653,135.0,135.0,375.0,61200.012,0.0,0.0,-299880.0588,50.0
3654,135.0,135.0,405.0,61200.012,0.0,0.0,-299880.0588,50.0
3655,135.0,135.0,435.0,2189.186,0.0,0.0,-10727.011400000001,50.0
3656,135.0,165.0,15.0,61200.012,0.0,0.0,-299880.0588,50.0
3657,135.0,165.0,45.0,61200.012,0.0,0.0,-299880.0588,50.0
3658,135.0,165.0,75.0,61200.012,0.0,0.0,-299880.0588,50.0
3659,135.0,165.0,105.0,61200.012,0.0,0.0,-299880.0588,50.0
3660,135.0,165.0,135.0,61200.012,0.0,0.0,-299880.0588,50.0
3661,135.0,165.0,165.0,61200.012,0.0,0.0,-299880.0588,50.0
3662,135.0,165.0,195.0,61200.012,0.0,0.0,-299880.0588,50.0
3663,135.0,165.0,225.0,61200.012,0.0,0.0,-299880.0588,50.0
3664,135.0,165.0,255.0,61200.012,0.0,0.0,-299880.0588,50.0
3665,135.0,165.0,285.0,61200.012,0.0,0.0,-299880.0588,50.0
3666,135.0,165.0,315.0,61200.012,0.0,0.0,-299880.0588,50.0
3667,135.0,165.0,345.0,61200.012,0.0,0.0,-299880.0588,50.0
3668,135.0,165.0,375.0,61200.012,0.0,0.0,-299880.0588,50.0
3669,135.0,165.0,405.0,61200.012,0.0,0.0,-299880.0588,50.0
3670,135.0,165.0,435.0,1815.331,0.0,0.0,-8895.1219,50.0
3671,135.0,195.0,15.0,61200.012,0.0,0.0,-299880.0588,50.0
3672,135.0,195.0,45.0,61200.012,0.0,0.0,-299880.0588,50.0
3673,135.0,195.0,75.0,61200.012,0.0,0.0,-299880.0588,50.0
3674,135.0,195.0,105.0,61200.012,0.0,0.0,-299880.0588,50.0
3675,135.0,195.0,135.0,61200.012,0.0,0.0,-299880.0588,50.0
3676,135.0,195.0,165.0,61200.012,0.0,0.0,-299880.0588,50.0
3677,135.0,195.0,195.0,61200.012,0.0,0.0,-299880.0588,50.0
3678,135.0,195.0,225.0,61200.012,0.0,0.0,-299880.0588,50.0
3679,135.0,195.0,255.0,61200.012,0.0,0.0,-299880.0588,50.0
3680,135.0,195.0,285.0,61200.012,0.0,0.0,-299880.0588,50.0
3681,135.0,195.0,315.0,61200.012,0.0,0.0,-299880.0588,50.0
3682,135.0,195.0,345.0,61200.012,0.0,0.0,-299880.0588,50.0
3683,135.0,195.0,375.0,61200.012,0.0,0.0,-299880.0588,50.0
3684,135.0,195.0,405.0,61200.012,0.0,0.0,-299880.0588,50.0
3685,135.0,195.0,435.0,1576.195,0.0,0.0,-7723.3555,50.0
3686,135.0,225.0,15.0,61200.012,0.0,0.0,-299880.0588,50.0
3687,135.0,225.0,45.0,61200.012,0.0,0.0,-299880.0588,50.0
3688,135.0,225.0,75.0,61200.012,0.0,0.0,-299880.0588,50.0
3689,135.0,225.0,105.0,61200.012,0.0,0.0,-299880.0588,50.0
3690,135.0,225.0,135.0,61200.012,0.0,0.0,-299880.0588,50.0
3691,135.0,225.0,165.0,61200.012,0.0,0.0,-299880.0588,50.0
3692,135.0,225.0,195.0,61200.012,0.0,0.0,-299880.0588,50.0
3693,135.0,225.0,225.0,61200.012,0.0,0.0,-299880.0588,50.0
3694,135.0,225.0,255.0,61200.012,0.0,0.0,-299880.0588,50.0
3695,135.0,225.0,285.0,61200.012,0.0,0.0,-299880.0588,50.0
3696,135.0,225.0,315.0,61200.012,0.0,0.0,-299880.0588,50.0
3697,135.0,225.0,345.0,61200.012,0.0,0.0,-299880.0588,50.0
3698,135.0,225.0,375.0,61200.012,0.0,0.0,-299880.0588,50.0
3699,135.0,225.0,405.0,61200.012,0.0,0.0,-299880.0588,50.0
3700,135.0,225.0,435.0,1357.826,0.0,0.0,-6653.347400000001,50.0
3701,135.0,255.0,15.0,61200.012,0.0,0.0,-299880.0588,50.0
3702,135.0,255.0,45.0,61200.012,0.0,0.0,-299880.0588,50.0
3703,135.0,255.0,75.0,61200.012,0.0,0.0,-299880.0588,50.0
3704,135.0,255.0,105.0,61200.012,0.0,0.0,-299880.0588,50.0
3705,135.0,255.0,135.0,61200.012,0.0,0.0,-299880.0588,50.0
3706,135.0,255.0,165.0,61200.012,0.0,0.0,-299880.0588,50.0
3707,135.0,255.0,195.0,61200.012,0.0,0.0,-299880.0588,50.0
3708,135.0,255.0,225.0,61200.012,0.0,0.0,-299880.0588,50.0
3709,135.0,255.0,255.0,61200.012,0.0,0.0,-299880.0588,50.0
3710,135.0,255.0,285.0,61200.012,0.0,0.0,-299880.0588,50.0
3711,135.0,255.0,315.0,61200.012,0.0,0.0,-299880.0588,50.0
3712,135.0,255.0,345.0,61200.012,0.0,0.0,-299880.0588,50.0
3713,135.0,255.0,375.0,61200.012,0.0,0.0,-299880.0588,50.0
3714,135.0,255.0,405.0,61200.012,0.0,0.0,-299880.0588,50.0
3715,135.0,255.0,435.0,2397.675,0.0,0.0,-11748.607500000002,50.0
3716,135.0,285.0,15.0,61200.012,0.0,0.0,-299880.0588,50.0
3717,135.0,285.0,45.0,61200.012,0.0,0.0,-299880.0588,50.0
3718,135.0,285.0,75.0,61200.012,0.0,0.0,-299880.0588,50.0
3719,135.0,285.0,105.0,61200.012,0.0,0.0,-299880.0588,50.0
3720,135.0,285.0,135.0,61200.012,0.0,0.0,-299880.0588,50.0
3721,135.0,285.0,165.0,61200.012,0.0,0.0,-299880.0588,50.0
3722,135.0,285.0,195.0,61200.012,0.0,0.0,-299880.0588,50.0
3723,135.0,285.0,225.0,61200.012,0.0,0.0,-299880.0588,50.0
3724,135.0,285.0,255.0,61200.012,0.0,0.0,-299880.0588,50.0
3725,135.0,285.0,285.0,61200.012,0.0,0.0,-299880.0588,50.0
3726,135.0,285.0,315.0,61200.012,0.0,0.0,-299880.0588,50.0
3727,135.0,285.0,345.0,61200.012,0.0,0.0,-299880.0588,50.0
3728,135.0,285.0,375.0,61200.012,0.0,0.0,-299880.0588,50.0
3729,135.0,285.0,405.0,61200.012,0.0,0.0,-299880.0588,50.0
3730,135.0,285.0,435.0,4570.229,0.0,0.0,-22394.1221,50.0
3731,135.0,315.0,15.0,61200.012,0.0,0.0,-299880.0588,50.0
3732,135.0,315.0,45.0,61200.012,0.0,0.0,-299880.0588,50.0
3733,135.0,315.0,75.0,61200.012,0.0,0.0,-299880.0588,50.0
3734,135.0,315.0,105.0,61200.012,0.0,0.0,-299880.0588,50.0
3735,135.0,315.0,135.0,61200.012,0.0,0.0,-299880.0588,50.0
3736,135.0,315.0,165.0,61200.012,0.0,0.0,-299880.0588,50.0
3737,135.0,315.0,195.0,61200.012,0.0,0.0,-299880.0588,50.0
3738,135.0,315.0,225.0,61200.012,0.0,0.0,-299880.0588,50.0
3739,135.0,315.0,255.0,61200.012,0.0,0.0,-299880.0588,50.0
3740,135.0,315.0,285.0,61200.012,0.0,0.0,-299880.0588,50.0
3741,135.0,315.0,315.0,61200.012,0.0,0.0,-299880.0588,50.0
3742,135.0,315.0,345.0,61200.012,0.0,0.0,-299880.0588,50.0
3743,135.0,315.0,375.0,61200.012,0.0,0.0,-299880.0588,50.0
3744,135.0,315.0,405.0,61200.012,0.0,0.0,-299880.0588,50.0
3745,135.0,315.0,435.0,6121.452,0.0,0.0,-29995.114800000003,50.0
3746,135.0,345.0,15.0,61200.012,0.0,0.0,-299880.0588,50.0
3747,135.0,345.0,45.0,61200.012,0.0,0.0,-299880.0588,50.0
3748,135.0,345.0,75.0,61200.012,0.0,0.0,-299880.0588,50.0
3749,135.0,345.0,105.0,61200.012,0.0,0.0,-299880.0588,50.0
3750,135.0,345.0,135.0,61200.012,0.0,0.0,-299880.0588,50.0
3751,135.0,345.0,165.0,61200.012,0.0,0.0,-299880.0588,50.0
3752,135.0,345.0,195.0,61200.012,0.0,0.0,-299880.0588,50.0
3753,135.0,345.0,225.0,61200.012,0.0,0.0,-299880.0588,50.0
3754,135.0,345.0,255.0,61200.012,0.0,0.0,-299880.0588,50.0
3755,135.0,345.0,285.0,61200.012,0.0,0.0,-299880.0588,50.0
3756,135.0,345.0,315.0,61200.012,0.0,0.0,-299880.0588,50.0
3757,135.0,345.0,345.0,61200.012,0.0,0.0,-299880.0588,50.0
3758,135.0,345.0,375.0,61200.012,0.0,0.0,-299880.0588,50.0
3759,135.0,345.0,405.0,61200.012,0.0,0.0,-299880.0588,50.0
3760,135.0,345.0,435.0,5737.907,0.0,0.0,-28115.744300000002,50.0
3761,135.0,375.0,15.0,61200.012,0.0,0.0,-299880.0588,50.0
3762,135.0,375.0,45.0,61200.012,0.0,0.0,-299880.0588,50.0
3763,135.0,375.0,75.0,61200.012,0.0,0.0,-299880.0588,50.0
3764,135.0,375.0,105.0,61200.012,0.0,0.0,-299880.0588,50.0
3765,135.0,375.0,135.0,61200.012,0.0,0.0,-299880.0588,50.0
3766,135.0,375.0,165.0,61200.012,0.0,0.0,-299880.0588,50.0
3767,135.0,375.0,195.0,61200.012,0.0,0.0,-299880.0588,50.0
3768,135.0,375.0,225.0,61200.012,0.0,0.0,-299880.0588,50.0
3769,135.0,375.0,255.0,61200.012,0.0,0.0,-299880.0588,50.0
3770,135.0,375.0,285.0,61200.012,0.0,0.0,-299880.0588,50.0
3771,135.0,375.0,315.0,61200.012,0.0,0.0,-299880.0588,50.0
3772,135.0,375.0,345.0,61200.012,0.0,0.0,-299880.0588,50.0
3773,135.0,375.0,375.0,61200.012,0.0,0.0,-299880.0588,50.0
3774,135.0,375.0,405.0,61200.012,0.0,0.0,-299880.0588,50.0
3775,135.0,375.0,435.0,6046.349,0.0,0.0,-29627.1101,50.0
3776,135.0,405.0,15.0,61200.012,0.0,0.0,-299880.0588,50.0
3777,135.0,405.0,45.0,61200.012,0.0,0.0,-299880.0588,50.0
3778,135.0,405.0,75.0,61200.012,0.0,0.0,-299880.0588,50.0
3779,135.0,405.0,105.0,61200.012,0.0,0.0,-299880.0588,50.0
3780,135.0,405.0,135.0,61200.012,0.0,0.0,-299880.0588,50.0
3781,135.0,405.0,165.0,61200.012,0.0,0.0,-299880.0588,50.0
3782,135.0,405.0,195.0,61200.012,0.0,0.0,-299880.0588,50.0
3783,135.0,405.0,225.0,61200.012,0.0,0.0,-299880.0588,50.0
3784,135.0,405.0,255.0,61200.012,0.0,0.0,-299880.0588,50.0
3785,135.0,405.0,285.0,61200.012,0.0,0.0,-299880.0588,50.0
3786,135.0,405.0,315.0,61200.012,0.0,0.0,-299880.0588,50.0
3787,135.0,405.0,345.0,61200.012,0.0,0.0,-299880.0588,50.0
3788,135.0,405.0,375.0,61200.012,0.0,0.0,-299880.0588,50.0
3789,135.0,405.0,405.0,61200.012,0.0,0.0,-299880.0588,50.0
3790,135.0,405.0,435.0,6754.723,0.0,0.0,-33098.1427,50.0
3791,135.0,435.0,15.0,61200.012,0.0,0.0,-299880.0588,50.0
3792,135.0,435.0,45.0,61200.012,0.0,0.0,-299880.0588,50.0
3793,135.0,435.0,75.0,61200.012,0.0,0.0,-299880.0588,50.0
3794,135.0,435.0,105.0,61200.012,0.0,0.0,-299880.0588,50.0
3795,135.0,435.0,135.0,61200.012,0.0,0.0,-299880.0588,50.0
3796,135.0,435.0,165.0,61200.012,0.0,0.0,-299880.0588,50.0
3797,135.0,435.0,195.0,61200.012,0.0,0.0,-299880.0588,50.0
3798,135.0,435.0,225.0,61200.012,0.0,0.0,-299880.0588,50.0
3799,135.0,435.0,255.0,61200.012,0.0,0.0,-299880.0588,50.0
3800,135.0,435.0,285.0,61200.012,0.0,0.0,-299880.0588,50.0
3801,135.0,435.0,315.0,61200.012,0.0,0.0,-299880.0588,50.0
3802,135.0,435.0,345.0,61200.012,0.0,0.0,-299880.0588,50.0
3803,135.0,435.0,375.0,61200.012,0.0,0.0,-299880.0588,50.0
3804,135.0,435.0,405.0,61200.012,0.0,0.0,-299880.0588,50.0
3805,135.0,435.0,435.0,8689.89,0.0,0.0,-42580.460999999996,50.0
3806,135.0,465.0,15.0,61200.012,0.0,0.0,-299880.0588,50.0
3807,135.0,465.0,45.0,61200.012,0.0,0.0,-299880.0588,50.0
3808,135.0,465.0,75.0,61200.012,0.0,0.0,-299880.0588,50.0
3809,135.0,465.0,105.0,61200.012,0.0,0.0,-299880.0588,50.0
3810,135.0,465.0,135.0,61200.012,0.0,0.0,-299880.0588,50.0
3811,135.0,465.0,165.0,61200.012,0.0,0.0,-299880.0588,50.0
3812,135.0,465.0,195.0,61200.012,0.0,0.0,-299880.0588,50.0
3813,135.0,465.0,225.0,61200.012,0.0,0.0,-299880.0588,50.0
3814,135.0,465.0,255.0,61200.012,0.0,0.0,-299880.0588,50.0
3815,135.0,465.0,285.0,61200.012,0.0,0.0,-299880.0588,50.0
3816,135.0,465.0,315.0,61200.012,0.0,0.0,-299880.0588,50.0
3817,135.0,465.0,345.0,61200.012,0.0,0.0,-299880.0588,50.0
3818,135.0,465.0,375.0,61200.012,0.0,0.0,-299880.0588,50.0
3819,135.0,465.0,405.0,61200.012,0.0,0.0,-299880.0588,50.0
3820,135.0,465.0,435.0,10998.908,0.0,0.0,-53894.6492,50.0
3821,135.0,495.0,15.0,61200.012,0.0,0.0,-299880.0588,50.0
3822,135.0,495.0,45.0,61200.012,0.0,0.0,-299880.0588,50.0
3823,135.0,495.0,75.0,61200.012,0.0,0.0,-299880.0588,50.0
3824,135.0,495.0,105.0,61200.012,0.0,0.0,-299880.0588,50.0
3825,135.0,495.0,135.0,61200.012,0.0,0.0,-299880.0588,50.0
3826,135.0,495.0,165.0,61200.012,0.0,0.0,-299880.0588,50.0
3827,135.0,495.0,195.0,61200.012,0.0,0.0,-299880.0588,50.0
3828,135.0,495.0,225.0,61200.012,0.0,0.0,-299880.0588,50.0
3829,135.0,495.0,255.0,61200.012,0.0,0.0,-299880.0588,50.0
3830,135.0,495.0,285.0,61200.012,0.0,0.0,-299880.0588,50.0
3831,135.0,495.0,315.0,61200.012,0.0,0.0,-299880.0588,50.0
3832,135.0,495.0,345.0,61200.012,0.0,0.0,-299880.0588,50.0
3833,135.0,495.0,375.0,61200.012,0.0,0.0,-299880.0588,50.0
3834,135.0,495.0,405.0,61200.012,0.0,0.0,-299880.0588,50.0
3835,135.0,495.0,435.0,12464.3,0.0,0.0,-61075.06999999999,50.0
3836,135.0,525.0,15.0,61200.012,0.0,0.0,-299880.0588,50.0
3837,135.0,525.0,45.0,61200.012,0.0,0.0,-299880.0588,50.0
3838,135.0,525.0,75.0,61200.012,0.0,0.0,-299880.0588,50.0
3839,135.0,525.0,105.0,61200.012,0.0,0.0,-299880.0588,50.0
3840,135.0,525.0,135.0,61200.012,0.0,0.0,-299880.0588,50.0
3841,135.0,525.0,165.0,61200.012,0.0,0.0,-299880.0588,50.0
3842,135.0,525.0,195.0,61200.012,0.0,0.0,-299880.0588,50.0
3843,135.0,525.0,225.0,61200.012,0.0,0.0,-299880.0588,50.0
3844,135.0,525.0,255.0,61200.012,0.0,0.0,-299880.0588,50.0
3845,135.0,525.0,285.0,61200.012,0.0,0.0,-299880.0588,50.0
3846,135.0,525.0,315.0,61200.012,0.0,0.0,-299880.0588,50.0
3847,135.0,525.0,345.0,61200.012,0.0,0.0,-299880.0588,50.0
3848,135.0,525.0,375.0,61200.012,0.0,0.0,-299880.0588,50.0
3849,135.0,525.0,405.0,61200.012,0.0,0.0,-299880.0588,50.0
3850,135.0,525.0,435.0,13284.243,0.0,0.0,-65092.7907,50.0
3851,135.0,555.0,15.0,61200.012,0.0,0.0,-299880.0588,50.0
3852,135.0,555.0,45.0,61200.012,0.0,0.0,-299880.0588,50.0
3853,135.0,555.0,75.0,61200.012,0.0,0.0,-299880.0588,50.0
3854,135.0,555.0,105.0,61200.012,0.0,0.0,-299880.0588,50.0
3855,135.0,555.0,135.0,61200.012,0.0,0.0,-299880.0588,50.0
3856,135.0,555.0,165.0,61200.012,0.0,0.0,-299880.0588,50.0
3857,135.0,555.0,195.0,61200.012,0.0,0.0,-299880.0588,50.0
3858,135.0,555.0,225.0,61200.012,0.0,0.0,-299880.0588,50.0
3859,135.0,555.0,255.0,61200.012,0.0,0.0,-299880.0588,50.0
3860,135.0,555.0,285.0,61200.012,0.0,0.0,-299880.0588,50.0
3861,135.0,555.0,315.0,61200.012,0.0,0.0,-299880.0588,50.0
3862,135.0,555.0,345.0,61200.012,0.0,0.0,-299880.0588,50.0
3863,135.0,555.0,375.0,61200.012,0.0,0.0,-299880.0588,50.0
3864,135.0,555.0,405.0,61200.012,0.0,0.0,-299880.0588,50.0
3865,135.0,555.0,435.0,13212.478,0.0,0.0,-64741.142199999995,50.0
3866,135.0,585.0,15.0,61200.012,0.0,0.0,-299880.0588,50.0
3867,135.0,585.0,45.0,61200.012,0.0,0.0,-299880.0588,50.0
3868,135.0,585.0,75.0,61200.012,0.0,0.0,-299880.0588,50.0
3869,135.0,585.0,105.0,61200.012,0.0,0.0,-299880.0588,50.0
3870,135.0,585.0,135.0,61200.012,0.0,0.0,-299880.0588,50.0
3871,135.0,585.0,165.0,61200.012,0.0,0.0,-299880.0588,50.0
3872,135.0,585.0,195.0,61200.012,0.0,0.0,-299880.0588,50.0
3873,135.0,585.0,225.0,61200.012,0.0,0.0,-299880.0588,50.0
3874,135.0,585.0,255.0,61200.012,0.0,0.0,-299880.0588,50.0
3875,135.0,585.0,285.0,61200.012,0.0,0.0,-299880.0588,50.0
3876,135.0,585.0,315.0,61200.012,0.0,0.0,-299880.0588,50.0
3877,135.0,585.0,345.0,61200.012,0.0,0.0,-299880.0588,50.0
3878,135.0,585.0,375.0,61200.012,0.0,0.0,-299880.0588,50.0
3879,135.0,585.0,405.0,61200.012,0.0,0.0,-299880.0588,50.0
3880,135.0,585.0,435.0,13532.356,0.0,0.0,-66308.5444,50.0
3881,135.0,615.0,15.0,61200.012,0.0,0.0,-299880.0588,50.0
3882,135.0,615.0,45.0,61200.012,0.0,0.0,-299880.0588,50.0
3883,135.0,615.0,75.0,61200.012,0.0,0.0,-299880.0588,50.0
3884,135.0,615.0,105.0,61200.012,0.0,0.0,-299880.0588,50.0
3885,135.0,615.0,135.0,61200.012,0.0,0.0,-299880.0588,50.0
3886,135.0,615.0,165.0,61200.012,0.0,0.0,-299880.0588,50.0
3887,135.0,615.0,195.0,61200.012,0.0,0.0,-299880.0588,50.0
3888,135.0,615.0,225.0,61200.012,0.0,0.0,-299880.0588,50.0
3889,135.0,615.0,255.0,61200.012,0.0,0.0,-299880.0588,50.0
3890,135.0,615.0,285.0,61200.012,0.0,0.0,-299880.0588,50.0
3891,135.0,615.0,315.0,61200.012,0.0,0.0,-299880.0588,50.0
3892,135.0,615.0,345.0,61200.012,0.0,0.0,-299880.0588,50.0
3893,135.0,615.0,375.0,61200.012,0.0,0.0,-299880.0588,50.0
3894,135.0,615.0,405.0,61200.012,0.0,0.0,-299880.0588,50.0
3895,135.0,615.0,435.0,13920.784,0.0,0.0,-68211.8416,50.0
3896,135.0,645.0,15.0,61200.012,0.0,0.0,-299880.0588,50.0
3897,135.0,645.0,45.0,61200.012,0.0,0.0,-299880.0588,50.0
3898,135.0,645.0,75.0,61200.012,0.0,0.0,-299880.0588,50.0
